URLLength,DomainLength,TLD_known,CharContinuationRate,TLDLegitimateProb,URLCharProb,NoOfSubDomain,url_has_ip,url_has_shortener,url_suspicious_tld,url_dash_count,url_underscore_count,url_subdomain_count,url_path_depth,url_query_length,url_has_secure_words,url_has_banking_words,domain_entropy,domain_vowel_ratio,domain_digit_ratio,domain_has_brand_words,domain_consecutive_consonants,domain_typo_indicators,label
26,19,0,1,0.0004411,0.047640623,1,0,0,0,0,0,1,0,0,0,0,3.326360408,0.210526316,0,0,3,0,1
22,15,1,1,0.0326503,0.05003545,1,0,0,0,0,0,1,0,0,0,0,3.323231429,0.2,0,0,3,0,1
30,23,1,1,0.5229071,0.059754779,1,0,1,0,0,0,1,0,0,0,0,3.795088586,0.304347826,0,0,3,0,1
19,12,0,1,0.0050842,0.063689231,1,0,0,0,0,0,1,0,0,0,0,2.688721876,0.25,0,0,3,0,1
74,67,0,0.142857143,0.0009613,0.032174244,1,0,0,0,0,0,1,1,0,0,0,4.867525571,0.134328358,0.164179104,0,6,0,0
27,20,0,1,0.0023289,0.058266227,1,0,0,0,0,0,1,0,0,0,0,3.58418372,0.35,0,0,3,0,1
41,34,1,1,0.5229071,0.061169071,1,0,0,0,0,0,1,0,0,0,0,3.917626444,0.264705882,0,0,8,0,1
20,13,1,1,0.5229071,0.064505485,1,0,1,0,0,0,1,0,0,0,0,3.026986833,0.230769231,0,0,3,0,0
19,13,0,1,0.0033189,0.0544095,1,0,0,0,0,0,1,0,0,0,0,2.81507241,0.307692308,0,0,3,0,0
25,18,1,1,0.5229071,0.061816875,1,0,0,0,0,0,1,0,0,0,0,3.350209029,0.277777778,0,0,3,0,1
25,18,1,1,0.5229071,0.065029897,1,0,0,0,0,0,1,0,0,0,0,3.419381946,0.277777778,0,0,3,0,1
30,23,1,1,0.5229071,0.06598418,1,0,0,0,0,0,1,0,0,0,0,3.555533151,0.391304348,0,0,3,0,1
32,25,1,0.5,0.028555,0.057938958,2,0,0,0,1,0,2,0,0,0,0,3.803074189,0.24,0,0,3,0,1
20,13,1,1,0.5229071,0.060563899,1,0,0,0,0,0,1,0,0,0,0,3.026986833,0.153846154,0,0,3,0,1
28,22,1,1,0.5229071,0.064807147,1,0,0,0,0,0,1,0,0,0,0,3.572623664,0.318181818,0,0,3,0,0
22,16,0,1,0.0002256,0.044274324,1,0,0,1,0,0,1,0,0,0,0,2.89939747,0.25,0,0,3,0,0
21,14,0,1,0.0064109,0.068376107,1,0,0,0,0,0,1,0,0,0,0,3.039148672,0.285714286,0,0,3,0,1
29,22,1,1,0.0384199,0.061753093,0,0,0,0,0,0,0,0,0,0,0,3.629219687,0.363636364,0,0,2,0,0
25,18,1,1,0.5229071,0.057841769,1,0,0,0,0,0,1,0,0,0,0,3.46132014,0.277777778,0,0,3,0,1
33,26,1,1,0.5229071,0.063732291,1,0,0,0,0,0,1,0,0,0,0,3.671405583,0.423076923,0,0,3,0,1
29,22,1,1,0.5229071,0.064842905,1,0,0,0,0,0,1,0,0,0,0,3.390805482,0.272727273,0,0,3,0,1
28,21,1,1,0.0384199,0.053371364,1,0,0,0,0,0,1,0,0,0,0,3.653756708,0.333333333,0,0,3,0,1
22,16,1,1,0.5229071,0.06681025,1,0,0,0,0,0,1,0,0,0,0,3.327819531,0.3125,0,0,3,0,0
26,20,1,1,0.5229071,0.06524871,1,0,0,0,0,0,1,0,0,0,0,3.58418372,0.25,0,0,4,0,0
33,26,0,0.526315789,0.0180132,0.030444405,3,0,0,0,1,0,3,0,0,0,0,3.825251737,0.076923077,0.230769231,0,3,0,0
27,20,1,0.769230769,0.0100856,0.059056117,2,0,0,0,0,0,2,0,0,0,0,3.40869497,0.35,0,0,3,0,1
49,41,0,0.263157895,0.0005524,0.039097807,1,0,0,0,6,0,1,1,0,0,0,4.27792609,0.195121951,0.268292683,0,2,0,0
115,18,1,1,0.5229071,0.035061149,0,0,0,0,1,0,0,5,0,0,0,3.683542362,0.333333333,0,0,3,0,0
20,13,0,1,0.0014653,0.065588812,1,0,0,0,0,0,1,0,0,0,0,3.026986833,0.307692308,0,0,3,0,1
27,20,1,1,0.5229071,0.062853579,1,0,0,0,0,0,1,0,0,0,0,3.30869497,0.2,0,0,3,0,1
84,78,0,0.231884058,0.0003306,0.035290996,3,0,0,0,0,0,3,0,0,0,0,4.554508233,0.192307692,0.115384615,0,8,0,0
27,21,1,1,0.5229071,0.061838281,1,0,0,0,0,0,1,0,0,0,0,3.558518613,0.238095238,0,0,3,0,0
27,21,1,1,0.0799628,0.068076593,1,0,0,0,0,0,1,0,0,0,0,3.427333494,0.333333333,0,0,3,0,0
26,20,1,0.666666667,0.5229071,0.053758905,2,0,0,0,0,0,2,0,0,0,0,3.30869497,0.3,0,0,3,0,0
40,32,1,0.448275862,0.0059772,0.051555818,2,0,0,1,0,0,2,1,0,0,0,3.519247563,0.40625,0.1875,0,2,0,0
27,21,0,1,0.0008457,0.070966117,1,0,0,0,0,0,1,0,0,0,0,3.427333494,0.380952381,0,0,3,0,0
28,21,1,1,0.0799628,0.059385877,1,0,0,0,0,0,1,0,0,0,0,3.427333494,0.285714286,0,0,3,0,1
21,14,1,1,0.0115013,0.054733584,1,0,0,0,0,0,1,0,0,0,0,3.182005815,0.214285714,0,0,3,0,1
22,15,0,1,0.0230451,0.045707185,1,0,0,0,0,0,1,0,0,0,1,3.456564762,0.133333333,0,0,3,0,1
35,28,1,1,0.5229071,0.069821903,1,0,1,0,0,0,1,0,0,0,0,3.485228136,0.357142857,0,0,3,0,1
17,11,0,1,0.0033189,0.051688673,1,0,0,0,0,0,1,0,0,0,0,2.368522528,0.272727273,0,0,3,0,0
24,17,0,1,0.0012232,0.057772259,1,0,0,0,0,0,1,0,0,0,0,3.101881223,0.294117647,0,0,3,0,0
28,21,1,1,0.5229071,0.061661498,1,0,0,0,0,0,1,0,0,0,0,3.522571589,0.285714286,0,0,3,0,0
29,23,1,1,0.5229071,0.05802262,1,0,0,0,0,0,1,0,0,0,0,3.882045108,0.304347826,0,0,3,0,0
28,22,0,0.538461538,0.0004041,0.049522376,2,0,0,0,0,0,2,0,0,0,0,3.447401505,0.136363636,0,0,6,0,0
28,22,1,0.642857143,0.0799628,0.068526613,2,0,0,0,0,0,2,0,0,0,0,3.481714573,0.363636364,0,0,3,0,0
18,12,1,1,0.0384199,0.067919235,1,0,0,0,0,0,1,0,0,0,0,2.855388542,0.166666667,0,0,3,0,0
33,26,1,1,0.0799628,0.065289046,1,0,0,0,0,0,1,0,0,0,0,3.613337314,0.307692308,0,0,3,0,1
19,12,1,1,0.0799628,0.065968427,1,0,0,0,0,0,1,0,0,0,0,3.022055209,0.25,0,0,3,0,1
28,22,0,1,0.012178,0.062820817,1,0,0,0,0,0,1,0,0,0,0,3.390805482,0.363636364,0,0,3,0,0
26,19,0,1,0.012178,0.047571605,1,0,0,0,0,0,1,0,0,0,0,3.22109725,0.263157895,0,0,3,0,1
26,19,0,1,0.0049832,0.057907401,1,0,0,0,0,0,1,0,0,0,0,3.471354487,0.210526316,0,0,3,0,1
32,25,1,1,0.5229071,0.067007165,1,0,0,0,0,0,1,0,0,0,0,3.43326969,0.28,0,0,3,0,1
25,18,1,1,0.5229071,0.062383383,1,0,0,0,0,0,1,0,0,0,0,3.419381946,0.333333333,0,0,3,0,1
28,21,1,1,0.0384199,0.052641097,1,0,0,0,0,0,1,0,0,0,0,3.403989446,0.285714286,0,0,3,0,0
23,17,1,1,0.0045585,0.057661936,1,0,0,0,0,0,1,0,0,0,0,3.292770194,0.294117647,0,0,3,0,0
25,18,1,1,0.5229071,0.06620144,1,0,0,0,0,0,1,0,0,0,0,3.044110418,0.277777778,0,0,4,0,1
21,14,0,1,0.0033218,0.060174618,1,0,0,0,0,0,1,0,0,0,0,3.182005815,0.285714286,0,0,3,0,0
18,11,0,1,0.0050842,0.034407685,1,0,0,0,0,0,1,0,0,0,0,2.481714573,0.181818182,0,0,3,0,1
30,23,1,1,0.5229071,0.065447942,1,0,0,0,0,0,1,0,0,0,0,3.381620108,0.217391304,0,0,4,0,1
43,37,0,0.482758621,0.001502,0.043213805,2,0,0,0,2,0,2,0,0,0,0,3.912854218,0.27027027,0.189189189,0,3,0,0
30,23,1,1,0.5229071,0.063415984,1,0,0,0,0,0,1,0,0,0,0,3.621175543,0.347826087,0,0,3,0,1
32,25,1,1,0.5229071,0.057599477,1,0,0,0,0,0,1,0,0,0,0,3.86346519,0.28,0,0,4,0,1
49,40,1,0.72972973,0.0059772,0.050228273,1,0,0,0,2,0,1,1,0,0,0,4.296439345,0.3,0.075,0,5,0,0
46,38,1,0.628571429,0.0059772,0.063685489,1,0,0,0,2,0,1,1,0,0,0,3.780179158,0.342105263,0,0,2,0,0
71,36,1,0.625,0.0384199,0.047473084,1,0,0,0,3,0,2,3,0,0,0,4.183542362,0.194444444,0.194444444,0,4,0,0
27,20,1,1,0.5229071,0.066787549,1,0,0,0,0,0,1,0,0,0,0,3.446439345,0.3,0,0,3,0,1
60,52,1,0.416666667,0.5229071,0.047381853,3,0,1,0,3,0,3,1,0,0,0,4.204777458,0.25,0.115384615,0,5,0,0
29,22,1,1,0.5229071,0.06591206,1,0,0,0,0,0,1,0,0,0,0,3.322179346,0.272727273,0,0,3,0,1
25,18,1,1,0.5229071,0.069180661,1,0,0,0,0,0,1,0,0,0,0,3.350209029,0.277777778,0,0,3,0,1
24,14,0,0.727272727,0.0180132,0.024526751,1,0,0,0,0,0,1,1,0,0,0,3.324862958,0.071428571,0.428571429,0,2,0,0
33,26,1,1,0.5229071,0.066307126,1,0,0,0,0,0,1,0,0,0,0,3.609496334,0.346153846,0,0,3,0,1
31,24,1,1,0.5229071,0.052811665,1,0,0,0,0,0,1,0,0,0,0,3.688721876,0.291666667,0,0,3,0,1
25,18,1,0.7,0.0799628,0.047415191,2,0,0,0,0,0,2,0,0,0,0,3.26633264,0.222222222,0,0,3,0,1
24,17,1,1,0.5229071,0.06416494,1,0,0,0,0,0,1,0,0,0,0,3.381580488,0.294117647,0,0,3,0,1
14,8,0,1,2.38E-05,0.003196075,1,0,0,0,0,0,1,0,0,0,0,2.155639062,0.125,0.125,0,3,0,0
30,23,1,1,0.5229071,0.056831873,1,0,0,0,0,0,1,0,0,0,0,3.762267391,0.217391304,0,0,4,0,1
24,17,1,1,0.5229071,0.061235958,1,0,0,0,0,0,1,0,0,0,0,2.984234165,0.294117647,0,0,3,0,1
28,21,0,0.5,0.0230451,0.049464884,3,0,0,0,0,0,3,0,0,0,0,3.43993647,0.19047619,0,0,3,0,1
24,17,1,1,0.5229071,0.068973152,1,0,0,0,0,0,1,0,0,0,0,3.175123135,0.235294118,0,0,3,0,1
20,14,0,1,0.0003682,0.062727738,1,0,0,0,0,0,1,0,0,0,0,3.182005815,0.214285714,0,0,3,0,0
22,15,1,1,0.5229071,0.030948041,1,0,0,0,0,0,1,0,0,0,0,3.240223929,0.066666667,0.266666667,0,3,0,1
34,27,1,1,0.5229071,0.057471553,1,0,0,0,0,0,1,0,0,0,0,3.838039817,0.259259259,0,0,3,0,1
34,27,1,0.85,0.0100856,0.055329975,2,0,0,0,0,0,2,0,0,0,0,3.884155095,0.296296296,0,0,4,0,1
29,22,1,1,0.5229071,0.059073333,1,0,0,0,0,0,1,0,0,0,0,3.538310596,0.318181818,0,0,3,0,1
26,19,1,1,0.5229071,0.056952371,1,0,0,0,0,0,1,0,0,0,0,3.681880803,0.263157895,0,0,3,0,1
31,23,1,0.684210526,0.5229071,0.051633284,1,0,0,0,0,0,1,1,0,0,0,3.653996739,0.260869565,0.086956522,0,3,0,0
26,19,1,1,0.5229071,0.061467969,1,0,0,0,0,0,1,0,0,0,0,3.260828171,0.210526316,0,0,3,0,1
26,19,1,1,0.5229071,0.05340479,1,0,0,0,0,0,1,0,0,0,0,3.260828171,0.210526316,0,0,4,0,1
19,12,1,1,0.0799628,0.050764193,1,0,0,0,0,0,1,0,0,0,0,3.022055209,0.166666667,0,0,3,0,1
49,41,1,0.702702703,0.5229071,0.061190154,1,0,0,0,0,0,1,1,0,0,0,3.976352237,0.341463415,0,0,3,0,0
22,15,1,1,0.0384199,0.062941132,1,0,0,0,0,0,1,0,0,0,0,2.923231429,0.266666667,0,0,3,0,1
26,20,0,1,0.0008457,0.062767423,1,0,0,0,0,0,1,0,0,0,0,3.30869497,0.3,0,0,3,0,0
27,21,1,1,0.5229071,0.063182561,1,0,0,0,0,0,1,0,0,0,0,3.522571589,0.285714286,0,0,3,0,0
38,31,1,0.391304348,0.5229071,0.070392039,1,0,0,0,2,0,1,0,0,0,0,3.695501149,0.290322581,0,0,3,0,1
30,23,0,0.8125,0.0094423,0.058681633,2,0,0,0,0,0,2,0,0,0,0,3.555533151,0.260869565,0,0,3,0,1
22,15,1,1,0.5229071,0.058713897,1,0,0,0,0,0,1,0,0,0,0,3.189898095,0.2,0,0,3,0,1
24,17,1,1,0.5229071,0.066016589,1,0,0,0,0,0,1,0,0,0,0,3.292770194,0.235294118,0,0,3,0,1
24,17,1,1,0.5229071,0.057731119,1,0,0,0,0,0,1,0,0,0,0,3.292770194,0.352941176,0,0,3,0,1
22,15,1,1,0.0326503,0.061032584,1,0,0,0,0,0,1,0,0,0,0,2.872905595,0.266666667,0,0,3,0,1
30,23,1,1,0.5229071,0.05547314,1,0,0,0,0,0,1,0,0,0,0,3.74095326,0.260869565,0,0,3,0,1
33,26,1,1,0.5229071,0.05425554,1,0,0,0,0,0,1,0,0,0,0,3.671405583,0.230769231,0,0,3,0,1
86,23,1,0.55,0.0059772,0.040728303,1,0,0,0,6,0,2,2,0,0,0,3.795088586,0.347826087,0,0,3,0,0
47,23,0,0.625,0.0023239,0.053161804,1,0,0,0,1,0,1,2,0,0,0,3.638147696,0.347826087,0,0,4,0,0
66,37,0,0.3125,0.0001446,0.036359418,2,0,0,0,4,0,2,2,0,0,0,4.208924987,0.162162162,0.27027027,0,2,0,0
35,29,0,0.772727273,0.0082003,0.055614656,1,0,0,0,1,0,1,0,0,0,0,3.978333581,0.310344828,0,0,3,0,0
29,23,1,0.733333333,0.5229071,0.049983697,1,0,0,0,0,0,1,0,0,0,0,3.795088586,0.260869565,0.043478261,0,3,0,0
24,17,1,1,0.5229071,0.051292086,1,0,0,0,0,0,1,0,0,0,0,3.381580488,0.176470588,0,0,3,0,1
29,22,0,1,0.0017496,0.049057528,1,0,0,0,0,0,1,0,0,0,0,3.879664005,0.227272727,0,0,3,0,0
22,15,0,1,0.0230451,0.048595785,1,0,0,0,0,0,1,0,0,0,0,3.189898095,0.266666667,0,0,3,0,1
28,22,1,1,0.5229071,0.063859284,1,0,0,0,0,0,1,0,0,0,0,3.663532755,0.272727273,0,0,3,0,0
26,20,1,1,0.5229071,0.066066253,1,0,0,0,0,0,1,0,0,0,0,3.58418372,0.35,0,0,3,0,0
46,40,1,1,0.5229071,0.040618175,1,0,0,0,0,0,1,0,0,0,0,4.27507052,0.125,0,0,14,0,0
48,40,0,0.3125,0.0017496,0.052448907,3,0,0,0,2,0,3,1,0,0,0,3.772573884,0.275,0,0,3,0,0
27,21,0,0.857142857,0.0018398,0.056223541,2,0,0,0,0,0,2,0,0,0,0,3.617809684,0.285714286,0,0,3,0,0
32,25,1,1,0.0799628,0.061725952,1,0,0,0,0,0,1,0,0,0,0,3.403074189,0.36,0,0,3,0,1
19,12,1,1,0.0799628,0.060599005,1,0,0,0,0,0,1,0,0,0,0,3.022055209,0.25,0,0,3,0,1
40,32,1,0.464285714,0.5229071,0.058253764,1,0,0,0,1,0,1,1,0,0,0,4.038909766,0.375,0,0,3,0,0
24,17,1,1,0.5229071,0.057394524,1,0,1,0,0,0,1,0,0,0,0,3.572469459,0.176470588,0,0,3,0,1
23,16,0,1,0.0023239,0.04640777,1,0,0,0,0,0,1,0,0,0,0,3.280639062,0.3125,0,0,4,0,1
61,38,0,0.428571429,0.0129268,0.054708348,1,0,0,0,2,0,2,2,0,0,0,4.063202513,0.394736842,0.052631579,0,3,0,0
24,17,1,1,0.0075051,0.059257088,1,0,0,0,0,0,1,0,0,0,0,3.4548224,0.352941176,0,0,3,0,1
29,22,1,1,0.5229071,0.057942623,1,0,0,0,0,0,1,0,0,0,0,3.879664005,0.272727273,0,0,3,0,1
20,13,1,1,0.0799628,0.040360967,1,0,0,0,0,0,1,0,0,0,0,3.180832987,0.076923077,0,0,5,0,1
32,25,1,1,0.5229071,0.060389338,1,0,0,0,0,0,1,0,0,0,0,3.83326969,0.28,0,0,3,0,1
31,24,1,1,0.0033282,0.054836801,1,0,0,0,0,0,1,0,0,0,0,3.720175521,0.333333333,0,0,3,0,1
29,22,1,1,0.5229071,0.066723051,1,0,0,0,0,0,1,0,0,0,0,3.447401505,0.318181818,0,0,3,0,0
36,29,1,0.590909091,0.0326503,0.051732166,1,0,0,0,1,0,1,0,0,0,0,3.909368064,0.310344828,0,0,3,0,1
24,17,0,0.6,0.0033189,0.048482955,2,0,0,0,0,0,2,0,0,0,0,3.175123135,0.235294118,0,0,3,0,1
28,22,0,1,0.0017496,0.054019854,1,0,0,0,0,0,1,0,0,0,0,3.572623664,0.227272727,0,0,3,0,0
33,26,1,1,0.5229071,0.066172524,1,0,0,0,0,0,1,0,0,0,0,3.488525295,0.346153846,0,0,3,0,1
36,29,1,1,0.5229071,0.059566134,1,0,0,0,0,0,1,0,0,0,0,3.607475391,0.310344828,0,0,3,0,1
33,25,1,0.619047619,0.5229071,0.054734022,1,0,0,0,0,0,1,1,0,1,0,3.94346519,0.32,0.08,0,4,0,0
17,10,0,1,0.0001786,0.03217909,1,0,0,0,0,0,1,0,0,0,0,2.446439345,0,0,0,3,0,0
31,24,1,1,0.0799628,0.059202504,1,0,0,0,0,0,1,0,0,0,0,3.636842188,0.25,0,0,4,0,1
67,28,0,0.47826087,0.0006227,0.03314974,1,0,0,0,1,0,1,2,19,0,0,3.994680368,0.25,0,0,4,0,0
29,22,1,1,0.5229071,0.047768393,1,0,0,0,0,0,1,0,0,0,0,3.879664005,0.227272727,0.136363636,0,3,0,1
26,19,1,1,0.5229071,0.059255882,1,0,0,0,0,0,1,0,0,0,0,3.681880803,0.210526316,0,0,5,0,1
59,51,1,0.255319149,0.5229071,0.05637702,1,0,0,0,5,0,1,1,0,0,0,4.059078775,0.333333333,0,0,3,0,0
21,14,1,1,0.0799628,0.067201977,1,0,0,0,0,0,1,0,0,0,0,3.324862958,0.214285714,0,0,3,0,1
23,16,0,1,0.0129268,0.057424127,1,0,0,0,0,0,1,0,0,0,0,3.452819531,0.3125,0,0,3,0,1
33,26,1,0.473684211,0.0326503,0.05637788,1,0,0,0,2,0,1,0,0,0,0,3.796217603,0.346153846,0,0,3,0,1
25,18,1,1,0.5229071,0.06262031,1,0,0,0,0,0,1,0,0,0,0,3.350209029,0.222222222,0,0,3,0,1
76,28,0,0.48,0.001523,0.03974119,1,0,0,0,1,0,1,2,0,0,0,3.9677201,0.321428571,0,0,3,0,0
21,14,0,1,0.0005524,0.057342957,1,0,0,0,0,0,1,0,0,0,0,3.039148672,0.214285714,0,0,3,0,1
23,16,1,1,0.5229071,0.075927009,1,0,0,0,0,0,1,0,0,0,0,3.155639062,0.3125,0,0,3,0,1
31,25,1,1,0.5229071,0.051924151,1,0,0,0,0,0,1,0,0,0,0,4.05366069,0.28,0,0,3,0,0
30,23,1,1,0.5229071,0.053870724,1,0,0,0,0,0,1,0,0,0,0,3.849223912,0.260869565,0,0,3,0,1
21,14,1,1,0.5229071,0.067017695,1,0,0,0,0,0,1,0,0,0,0,3.182005815,0.214285714,0.071428571,0,3,0,1
23,16,1,1,0.5229071,0.075183437,1,0,0,0,0,0,1,0,0,0,0,3.030639062,0.375,0,0,3,0,1
24,18,1,1,0.5229071,0.059215955,1,0,1,1,0,0,1,0,0,0,0,3.419381946,0.222222222,0,0,3,0,0
31,24,1,1,0.5229071,0.055572519,1,0,0,0,0,0,1,0,0,0,0,3.938721876,0.291666667,0,0,3,0,1
21,15,0,1,0.0002256,0.058047228,1,0,0,1,0,0,1,0,0,0,0,2.923231429,0.2,0,0,3,0,0
20,13,0,1,0.0082003,0.048583745,1,0,0,0,0,0,1,0,0,0,0,3.180832987,0.230769231,0,0,3,0,1
34,25,0,0.681818182,0.0129268,0.057144863,1,0,0,0,0,0,1,1,0,0,0,3.62346519,0.44,0,0,3,0,0
28,21,1,1,0.5229071,0.052841764,1,0,0,0,0,0,1,0,0,0,0,3.363286924,0.238095238,0,0,3,0,1
22,15,1,0.714285714,0.0033282,0.062635352,2,0,0,0,0,0,2,0,0,0,0,3.006238929,0.266666667,0,0,3,0,1
17,10,0,1,0.0005302,0.034633413,1,0,0,0,0,0,1,0,0,0,0,2.646439345,0.1,0,0,3,0,1
31,24,1,1,0.5229071,0.069789613,1,0,0,0,0,0,1,0,0,0,0,3.470175521,0.291666667,0,0,3,0,1
26,19,1,0.833333333,0.028555,0.054556115,2,0,0,0,0,0,2,0,0,0,0,3.141635408,0.263157895,0,0,3,0,0
36,29,1,1,0.5229071,0.063602767,1,0,0,0,0,0,1,0,0,0,0,3.741962789,0.379310345,0,0,3,0,1
31,24,1,1,0.5229071,0.054396955,1,0,0,0,0,0,1,0,0,0,0,4.022055209,0.25,0.083333333,0,3,0,1
41,29,0,0.769230769,0.0180132,0.032352981,2,0,0,0,0,0,2,2,0,0,0,4.228165047,0.206896552,0.24137931,0,4,0,0
31,24,1,0.823529412,0.0100856,0.0589706,2,0,0,0,0,0,2,0,0,0,0,3.740601563,0.333333333,0,0,3,0,1
28,21,1,1,0.0101825,0.055964309,1,0,0,0,0,0,1,0,0,0,0,3.522571589,0.333333333,0,0,3,0,1
39,31,1,0.37037037,0.0384199,0.049300998,4,0,0,0,0,0,4,1,0,0,0,3.82131194,0.225806452,0.064516129,0,4,0,0
20,6,0,1,0.0001384,0.028191965,0,0,1,0,0,0,0,1,0,0,0,2.584962501,0.166666667,0,0,2,0,0
37,30,0,0.869565217,0.0094423,0.066788937,2,0,0,0,0,0,2,0,0,0,0,3.622579762,0.333333333,0,0,3,0,0
24,18,1,0.6,0.5229071,0.037249041,1,0,0,0,0,0,1,0,0,0,0,3.46132014,0.055555556,0.166666667,0,4,0,0
22,16,1,0.75,0.5229071,0.052791192,2,0,0,0,0,0,2,0,0,0,0,2.905639062,0.125,0,0,3,0,0
22,15,0,1,0.0006227,0.024783965,1,0,0,0,0,0,1,0,0,0,0,3.323231429,0.066666667,0.266666667,0,3,0,0
31,24,1,0.5625,0.5229071,0.066871601,1,0,0,0,1,0,1,0,0,0,0,3.625814584,0.291666667,0,0,3,0,1
35,28,1,0.523809524,0.0326503,0.054181599,1,0,0,0,1,0,1,0,0,0,0,3.923251797,0.321428571,0,0,3,0,1
34,27,1,0.421052632,0.0799628,0.061974914,1,0,0,0,2,0,1,0,0,0,0,3.60601528,0.296296296,0,0,3,0,1
21,14,1,1,0.5229071,0.062842732,1,0,0,0,0,0,1,0,0,0,0,3.182005815,0.357142857,0,0,3,0,1
23,15,0,0.727272727,0.001502,0.058189365,1,0,0,0,0,0,1,1,0,0,0,3.189898095,0.333333333,0,0,2,0,0
30,23,1,0.5,0.0326503,0.057565897,1,0,0,0,2,0,1,0,0,0,0,3.675310869,0.260869565,0,0,3,0,1
33,26,1,1,0.5229071,0.068498442,1,0,0,0,0,0,1,0,0,0,0,3.532573258,0.384615385,0,0,3,0,1
30,23,1,1,0.5229071,0.058565865,1,0,1,0,0,0,1,0,0,0,0,3.762267391,0.304347826,0,0,3,0,1
23,17,1,1,0.5229071,0.060784662,1,0,0,0,0,0,1,0,0,0,0,3.219528282,0.176470588,0,0,4,0,0
22,16,1,1,0.5229071,0.069907709,1,0,0,0,0,0,1,0,0,0,0,3.030639062,0.3125,0,0,3,0,0
87,42,1,0.342105263,0.5229071,0.046997395,4,0,0,0,4,0,5,4,5,0,0,4.347691161,0.214285714,0.214285714,0,3,0,0
28,22,1,0.384615385,0.0075051,0.063972738,1,0,0,0,2,0,1,0,0,0,0,3.322179346,0.318181818,0,0,3,0,0
25,18,1,1,0.0384199,0.065564106,1,0,0,0,0,0,1,0,0,0,0,3.197159723,0.333333333,0,0,3,0,1
26,19,1,1,0.0799628,0.068056752,1,0,0,0,0,0,1,0,0,0,0,3.070847094,0.315789474,0,0,3,0,1
20,13,0,1,0.0009815,0.05567737,1,0,0,0,0,0,1,0,0,0,0,3.180832987,0.230769231,0,0,3,0,1
28,22,1,1,0.5229071,0.057649224,1,0,0,0,0,0,1,0,0,0,0,3.879664005,0.181818182,0,0,4,0,0
24,17,1,1,0.0799628,0.062641839,1,0,0,0,0,0,1,0,0,0,0,3.572469459,0.235294118,0,0,3,0,1
25,19,1,1,0.5229071,0.056572507,1,0,1,0,0,0,1,0,0,0,0,3.576617645,0.157894737,0.105263158,0,3,0,0
26,19,1,1,0.5229071,0.057950229,1,0,0,0,0,0,1,0,0,0,0,3.681880803,0.263157895,0,0,3,0,1
22,15,1,1,0.5229071,0.056344163,1,0,0,0,0,0,1,0,0,0,0,3.323231429,0.266666667,0,0,3,0,1
22,15,1,1,0.5229071,0.060753997,1,0,0,0,0,0,1,0,0,0,0,3.189898095,0.2,0,0,3,0,1
31,24,1,1,0.0799628,0.054522193,1,0,0,0,0,0,1,0,0,0,0,3.751629167,0.25,0,0,3,0,1
27,20,1,0.769230769,0.028555,0.053792741,2,0,0,0,0,0,2,0,0,0,0,3.446439345,0.25,0,0,3,0,1
22,16,0,1,1.44E-05,0.033260908,1,0,0,0,0,0,1,0,0,0,0,3.452819531,0.125,0,0,5,0,0
23,16,1,1,0.5229071,0.07140145,1,0,0,0,0,0,1,0,0,0,0,2.64939747,0.375,0,0,3,0,1
25,18,1,1,0.5229071,0.071467492,1,0,0,0,0,0,1,0,0,0,0,3.308270835,0.333333333,0,0,3,0,1
32,23,1,0.684210526,0.5229071,0.052213344,1,0,0,0,0,0,1,1,0,0,0,3.914866304,0.304347826,0.043478261,0,4,0,0
112,15,1,0.636363636,0.5229071,0.043912026,1,0,0,0,1,1,1,5,13,0,0,2.973557262,0.333333333,0,1,2,0,0
21,14,0,0.571428571,0.0004928,0.048612863,2,0,0,0,0,0,2,0,0,0,0,3.128085279,0.142857143,0,0,3,0,1
23,16,1,0.875,0.5229071,0.041469427,2,0,0,0,0,0,2,0,0,0,0,3.077819531,0.0625,0.0625,0,5,0,0
24,17,1,1,0.5229071,0.064309609,1,0,1,0,0,0,1,0,0,0,0,3.572469459,0.235294118,0,0,3,0,1
30,23,1,1,0.5229071,0.065204826,1,0,0,0,0,0,1,0,0,0,0,3.621175543,0.304347826,0,0,3,0,1
27,20,1,0.769230769,0.0326503,0.043748281,1,0,0,0,1,0,1,0,0,0,0,3.421928095,0.25,0,0,3,0,1
26,19,1,1,0.5229071,0.071458239,1,0,0,0,0,0,1,0,0,0,0,3.471354487,0.315789474,0,0,3,0,1
25,18,1,1,0.5229071,0.056458484,1,0,0,0,0,0,1,0,0,0,0,3.281036113,0.222222222,0,0,4,0,1
24,17,0,0.8,0.0019933,0.068526242,2,0,0,0,0,0,2,0,0,0,0,3.248365047,0.294117647,0,0,3,0,1
19,13,1,1,0.5229071,0.068200782,1,0,0,0,0,0,1,0,0,0,0,3.026986833,0.307692308,0,0,3,0,0
24,17,1,1,0.0075051,0.051579028,1,0,0,0,0,0,1,0,0,0,0,3.690116518,0.294117647,0,0,4,0,1
28,18,1,1,0.5229071,0.063696062,0,0,0,0,0,0,0,1,0,0,0,3.572431251,0.5,0,0,2,0,0
24,17,1,1,0.5229071,0.061282364,1,0,0,0,0,0,1,0,0,0,0,3.4548224,0.294117647,0,0,4,0,1
31,24,1,1,0.0799628,0.063488787,1,0,0,0,0,0,1,0,0,0,0,3.855388542,0.333333333,0,0,3,0,1
