HasDescription,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfExternalRef,title_has_suspicious_words,title_has_numbers,title_word_count,title_char_count,title_exclamation_count,title_question_count,suspicious_score,label
0,0,1,1,0,0,0,0,1,49,15,34,77,80,0,0,1,15,0,0,1,1
1,1,1,1,0,0,0,0,1,34,4,26,86,20,0,0,1,17,0,0,0,1
1,1,1,0,0,0,1,0,0,128,9,28,340,151,0,0,1,5,0,0,7,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
1,0,0,0,0,0,1,0,1,33,13,22,37,6,0,0,1,7,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0
0,0,1,1,0,0,0,0,1,52,7,11,299,303,0,0,1,10,0,0,0,1
1,1,1,1,1,0,0,0,1,8,6,19,47,10,0,0,1,18,0,0,0,1
1,1,1,1,1,1,1,0,1,47,6,27,246,12,0,0,1,14,0,0,21,1
1,0,1,1,0,0,0,0,1,31,7,16,200,200,0,0,1,13,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,6,5,0,1,1,17,0,0,0,0
1,1,1,1,1,0,0,0,1,113,15,26,279,288,0,0,1,10,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,0,0,0,1,1,0,1,31,3,9,15,45,0,0,1,6,0,0,2,1
0,1,0,0,0,0,0,0,1,89,0,6,3,28,0,0,1,12,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,67,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
1,1,1,1,0,0,0,0,1,28,2,8,8,54,0,0,1,13,0,0,0,1
0,1,1,1,0,0,0,0,0,178,5,7,88,29,0,0,1,6,0,0,7,1
1,0,0,0,0,1,1,0,1,48,9,12,116,18,0,0,1,8,0,0,3,1
1,1,1,1,1,1,0,0,1,28,2,9,55,66,0,0,1,20,0,0,8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,1,0,1,0,0,0,0,12,7,9,67,80,0,0,1,18,0,0,2,1
1,1,1,1,0,0,1,0,0,21,53,50,98,103,0,0,1,4,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,1,1,1,1,1,0,1,76,12,39,165,53,0,0,1,11,0,0,28,1
1,0,1,1,0,0,0,0,1,3,2,3,34,6,0,0,1,11,0,0,0,1
0,1,1,1,1,0,0,0,0,13,2,9,205,218,0,0,1,17,0,0,3,1
0,1,1,0,0,0,1,0,1,5,11,17,6,14,0,0,1,10,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,1,0,1,1,1,0,1,18,4,23,80,12,0,0,1,10,0,0,19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
1,1,1,1,0,0,0,0,1,93,15,24,91,112,0,0,1,3,0,0,3,1
1,1,1,1,0,0,0,0,1,20,27,47,52,56,0,0,1,15,0,0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,0,1,1,0,0,0,0,1,22,4,10,97,97,0,0,1,15,0,0,0,1
1,1,1,0,0,1,0,1,1,100,4,15,181,276,0,0,1,17,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,36,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,34,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,51,0,0,0,0
1,1,1,1,1,0,1,0,1,112,2,5,251,287,0,0,1,12,0,0,4,1
0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0
1,1,1,1,0,0,0,0,0,20,1,7,38,49,0,0,1,12,0,0,0,1
0,1,1,1,0,0,1,0,1,34,18,25,82,121,0,0,1,10,0,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,0,0,0
0,1,0,1,0,1,0,0,1,19,3,8,62,29,0,0,1,18,0,0,0,1
0,0,1,0,0,0,1,0,1,14,39,29,95,96,0,0,1,16,0,0,0,1
0,1,1,1,0,0,0,0,1,5,1,2,24,53,0,0,1,9,0,0,0,1
1,1,1,1,0,1,1,0,1,12,4,15,64,72,0,0,1,9,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
1,1,0,0,0,1,1,0,1,28,6,15,168,48,0,0,1,15,0,0,0,1
1,1,1,1,0,0,0,0,1,20,25,17,55,77,0,0,1,7,0,0,0,1
0,1,0,0,0,0,0,0,1,25,4,10,91,24,0,0,1,12,0,0,1,1
0,1,0,0,0,0,0,0,1,9,4,7,26,2,0,0,1,9,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
1,1,1,1,0,0,0,0,1,73,15,15,80,89,0,1,1,7,0,0,1,1
0,1,0,0,0,0,0,0,0,15,1,2,6,10,0,0,1,19,0,0,0,1
1,1,1,1,1,1,1,0,1,26,55,30,104,19,0,0,1,18,0,0,19,1
1,1,1,1,1,0,1,1,1,32,9,17,165,58,0,0,1,14,0,0,2,1
1,1,0,0,0,0,0,0,1,12,3,14,3,7,0,0,1,11,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,0,0,0,0,0,0,1,19,12,25,55,59,0,0,1,11,0,0,2,1
1,1,1,1,0,0,1,0,1,30,14,25,139,129,0,0,1,11,0,0,8,1
0,1,0,0,0,0,0,0,1,1,2,4,11,67,0,0,1,4,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,0,1,1,0,1,0,0,1,21,5,7,56,62,0,0,1,7,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,9,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,0,0,0,0,0,0,1,18,12,20,78,78,0,0,1,21,0,0,1,1
1,1,1,1,0,0,0,0,1,206,12,23,810,839,0,0,1,15,0,0,2,1
1,1,1,1,0,0,1,0,1,18,12,19,90,22,0,0,1,7,0,0,1,1
1,1,1,1,0,0,0,0,1,130,2,12,98,47,0,0,1,9,0,0,0,1
0,1,1,1,0,0,0,0,1,14,6,9,17,26,0,0,1,9,0,0,0,1
1,1,1,0,0,1,0,0,1,227,16,130,789,133,0,0,1,7,0,0,0,1
1,0,1,0,0,1,0,0,1,10,5,9,31,36,0,0,1,15,0,0,0,1
1,1,1,1,0,0,1,0,1,19,14,26,48,55,0,0,1,18,0,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,30,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,51,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,0,0,0
1,1,0,0,0,0,0,0,1,33,9,17,47,50,0,0,1,9,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
1,1,0,1,0,0,0,0,1,84,2,24,191,34,0,0,1,8,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,1,1,1,0,1,0,1,1,83,21,25,261,270,0,0,1,17,0,0,8,1
0,1,1,1,0,0,0,0,1,162,3,14,292,60,0,0,1,4,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,27,0,0,0,0
1,1,1,0,0,0,0,0,1,14,4,9,53,14,0,0,1,9,0,0,1,1
1,1,0,1,0,0,0,0,1,253,10,17,7,300,0,0,1,9,0,0,4,1
0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,1,1,46,0,0,0,0
0,0,1,1,0,0,1,0,0,5,3,1,97,23,0,0,1,8,0,0,0,1
0,0,1,1,0,0,1,0,1,39,9,16,202,204,0,0,1,14,0,0,7,1
1,1,1,1,1,0,0,0,0,26,7,5,37,46,0,0,1,5,0,0,0,1
1,1,1,0,0,0,1,0,1,19,8,13,86,7,0,0,1,17,0,0,4,1
1,1,0,1,0,0,1,0,1,4,10,21,69,21,0,0,1,16,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
0,1,1,1,0,0,0,0,1,15,12,31,11,8,0,0,1,22,0,0,0,1
0,1,0,1,0,0,0,0,1,8,51,19,74,2,0,0,1,9,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,1,1,1,1,1,0,1,79,5,20,319,338,0,0,1,18,0,0,17,1
0,1,1,1,1,0,1,0,1,10,10,52,61,65,0,0,1,21,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,20,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,1,1,0,0,1,0,1,48,2,13,68,40,0,0,1,14,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,1,1,0,1,1,0,1,108,3,6,7,11,0,1,1,14,0,0,9,1
1,1,1,1,0,0,0,0,1,82,30,41,140,210,0,0,1,11,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,46,0,0,0,0
1,0,1,1,0,0,0,0,1,11,5,1,36,26,0,0,1,6,0,0,0,1
1,0,0,0,0,0,0,0,0,11,2,1,14,5,0,0,1,9,0,0,0,1
1,1,0,1,0,1,0,0,1,26,5,11,40,56,0,0,1,19,0,0,2,1
1,0,0,0,0,0,0,0,0,7,1,2,0,4,0,0,1,10,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,62,0,0,0,0
1,1,0,0,0,0,0,0,1,4,1,1,23,11,0,0,1,7,0,0,0,1
0,0,0,0,0,0,0,0,1,19,30,52,6,72,0,0,1,8,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0
1,1,0,0,0,0,0,0,0,12,4,3,9,5,0,0,1,15,0,0,4,1
1,0,1,1,1,0,0,0,1,50,1,5,68,3,0,1,1,6,0,0,0,1
1,1,1,0,0,0,0,0,1,50,5,10,6,172,0,0,1,8,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
1,1,0,1,0,1,0,0,1,10,24,22,80,19,0,0,1,16,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
0,1,1,0,0,0,0,0,1,25,3,2,36,11,0,0,1,6,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,1,1,0,0,0,0,1,17,20,28,154,172,0,0,1,13,0,0,0,1
0,1,1,1,0,0,0,0,1,7,2,10,335,323,0,0,1,6,0,0,0,1
1,1,1,1,0,1,0,0,1,78,3,62,255,137,0,0,1,3,0,0,0,1
1,1,0,0,0,0,0,0,1,29,3,6,22,8,0,0,1,16,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
1,1,0,0,0,0,0,0,1,62,6,5,41,43,0,0,1,21,0,0,0,1
1,0,1,1,1,0,1,0,1,1,3,4,118,14,0,1,1,16,0,0,0,1
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,25,0,0,0,0
1,1,0,0,0,0,1,0,0,34,2,17,84,16,0,0,1,15,0,0,0,1
1,1,1,1,1,1,1,0,1,38,10,40,146,26,0,0,1,14,0,0,21,1
0,0,0,1,1,1,0,0,0,2,3,1,0,3,0,1,1,23,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,9,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,22,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,0,0,0,0,0,0,1,16,8,6,41,11,0,0,1,16,0,0,2,1
1,0,1,1,0,1,0,0,1,45,9,14,85,16,0,0,1,20,0,0,0,1
0,1,0,0,0,1,1,0,0,7,4,12,46,60,0,0,1,19,0,0,1,1
1,1,1,1,1,1,1,0,1,959,6,28,167,137,0,0,1,6,0,0,24,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,10,0,0,0,0
1,1,1,1,0,0,0,0,1,13,1,13,50,14,0,0,1,16,0,0,1,1
1,1,0,1,0,1,0,0,1,15,7,10,44,22,0,0,1,18,0,0,0,1
0,1,0,0,0,1,1,0,1,64,0,0,1,16,0,0,1,15,0,0,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,1,1,66,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,1,0,1,0,0,1,0,0,11,3,2,281,284,0,0,1,10,0,0,1,1
0,0,0,1,0,1,1,0,1,44,6,21,99,21,0,0,1,11,0,0,4,1
0,1,1,0,0,0,0,0,0,12,1,5,50,69,0,0,1,6,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
1,1,1,1,1,1,1,0,1,25,0,9,41,39,0,0,1,9,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,1,1,0,0,0,0,0,14,4,4,24,20,0,0,1,11,0,0,1,1
1,1,0,0,0,0,0,0,1,9,4,8,96,100,0,0,1,7,0,0,0,1
1,1,1,1,1,1,1,1,1,50,25,23,560,567,0,0,1,7,0,0,2,1
1,1,1,1,0,0,0,0,0,17,14,26,60,74,0,0,1,16,0,0,1,1
1,1,1,1,1,0,1,0,0,9,2,6,109,23,0,0,1,12,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
1,0,1,1,0,1,0,0,1,16,10,15,425,428,0,0,1,8,0,0,1,1
1,1,0,0,0,0,0,0,1,18,3,4,7,69,0,0,1,10,0,0,0,1
0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,1,1,18,0,0,0,0
0,0,1,1,0,0,1,0,0,2,0,0,2,2,0,1,1,94,0,1,1,0
1,1,0,0,0,1,1,0,0,108,1,5,229,210,0,0,1,6,0,0,8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,1,1,0,1,1,0,1,60,16,61,245,218,0,0,1,9,0,0,2,1
1,1,1,1,1,1,1,0,1,48,10,66,220,123,0,0,1,15,0,0,5,1
0,1,1,1,0,0,0,0,1,12,5,10,51,95,0,0,1,12,0,0,2,1
1,1,0,1,0,0,1,0,1,60,2,13,97,35,0,0,1,11,0,0,1,1
1,1,1,1,0,0,1,0,1,1592,5,4,884,17,0,0,1,10,0,0,0,1
0,1,1,1,0,0,0,0,1,14,5,10,197,202,0,0,1,9,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
0,0,1,0,0,0,0,0,1,26,6,9,102,105,0,0,1,8,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
1,1,1,1,1,0,1,0,1,22,12,4,12,10,0,0,1,9,0,0,0,1
1,1,1,1,0,1,0,0,1,15,8,14,86,30,0,0,1,16,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,34,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26,0,0,0,0
1,0,1,1,0,0,0,0,0,16,5,5,24,25,0,1,1,81,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,0,0,0,0,0,0,0,1,14,1,4,1,8,0,0,1,6,0,0,0,1
0,0,1,0,1,1,1,0,0,3,1,2,0,1,0,1,1,1,0,0,0,0
1,1,1,1,0,0,0,0,1,62,13,24,74,81,0,0,1,12,0,0,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,0,1,1,0,0,0,0,1,3,1,4,3,4,0,0,1,15,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,27,0,0,0,0
1,1,0,0,0,0,0,0,0,106,4,3,136,17,0,0,1,8,0,0,2,1
1,1,1,1,0,0,0,0,1,11,9,6,102,106,0,0,1,4,0,0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
0,1,0,1,0,0,0,0,1,6,6,6,25,30,0,0,1,14,0,0,0,1
1,1,1,1,0,1,0,0,1,36,2,3,118,134,0,0,1,8,0,0,5,1
1,1,0,1,0,0,0,0,1,22,14,40,78,90,0,0,1,12,0,0,1,1
1,1,0,0,0,0,0,0,1,21,5,6,50,7,0,0,1,9,0,0,1,1
1,0,0,0,0,0,0,0,1,10,3,4,0,14,0,0,1,8,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,1,0,0,0,0,0,1,70,2,5,97,94,0,0,1,12,0,0,0,1
1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,1,17,0,0,0,0
1,1,0,0,0,0,1,0,1,14,5,7,0,52,0,0,1,15,0,0,0,1
1,1,1,0,0,0,0,0,1,25,30,39,93,96,0,0,1,12,0,0,15,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
1,1,0,1,0,0,0,0,1,8,6,5,43,6,0,0,1,15,0,0,0,1
1,1,1,0,0,0,0,0,1,167,2,10,383,396,0,0,1,6,0,0,0,1
0,1,1,1,1,0,0,0,1,28,5,6,80,12,0,0,1,17,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,8,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,0,0,0,0
0,0,1,1,0,1,0,0,0,1,1,2,0,2,0,1,1,10,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,1,1,0,0,0,0,1,10,2,1,0,0,0,1,1,183,0,2,0,0
1,1,0,0,0,0,1,0,1,87,14,13,55,7,0,0,1,11,0,0,4,1
1,1,1,1,0,0,0,0,0,15,17,15,148,147,0,0,1,9,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,1,0,0,0,1,0,1,38,14,9,211,220,0,0,1,13,0,0,1,1
1,1,1,0,0,0,0,0,1,40,8,12,125,145,0,0,1,20,0,0,0,1
1,1,1,1,0,0,0,0,1,13,3,13,392,15,0,0,1,7,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,1,28,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
1,1,1,1,1,1,1,0,1,39,5,27,44,26,0,0,1,4,0,0,19,1
1,1,1,0,0,0,0,0,1,36,4,10,145,175,0,0,1,3,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,0,0,0,0,0,0,0,18,1,7,0,18,0,0,1,6,0,0,2,1
0,0,1,0,0,0,0,1,0,5,6,12,32,38,0,0,1,9,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
1,1,1,1,0,0,0,0,1,8,6,9,33,45,0,0,1,14,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,1,1,0,0,0,0,0,1,1015,33,7,1232,1238,0,0,1,17,0,0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
1,1,1,1,0,0,0,0,1,99,3,15,534,567,0,0,1,11,0,0,1,1
1,1,1,1,0,1,1,0,1,30,4,35,213,50,0,0,1,12,0,0,3,1
1,0,0,0,0,0,0,0,0,10,1,3,0,1,0,0,1,15,0,0,0,0
1,1,1,0,1,1,1,0,1,46,12,54,56,56,0,0,1,6,0,0,61,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0
1,0,1,1,0,0,0,0,1,12,2,3,38,40,0,0,1,9,0,0,2,1
0,0,1,1,0,0,0,0,0,12,5,9,26,13,0,0,1,11,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76,0,0,0,0
0,1,1,1,0,1,1,0,1,45,3,10,44,70,0,0,1,14,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,18,0,0,0,0
1,1,0,0,0,0,1,0,1,41,3,3,25,36,0,0,1,10,0,0,0,1
1,1,1,1,0,0,1,0,1,196,3,12,421,427,0,0,1,10,0,0,2,1
0,1,0,0,0,0,0,0,0,389,6,25,39,31,0,0,1,14,0,0,0,1
1,1,1,0,0,0,0,0,1,42,27,44,101,96,0,0,1,26,0,0,2,1
1,1,1,1,0,0,1,0,1,50,30,47,121,92,0,0,1,15,0,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0
1,1,1,1,0,0,0,0,1,19,2,8,63,13,0,0,1,8,0,0,2,1
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,0,0,0,0
1,0,1,1,0,0,0,0,1,15,4,5,368,384,0,0,1,10,0,0,0,1
1,1,0,0,0,0,1,0,1,14,1,0,0,20,0,0,1,21,0,0,0,1
1,1,0,1,0,0,0,0,1,29,3,7,86,17,0,0,1,4,0,0,1,1
1,1,0,1,0,0,1,0,0,28,1,4,37,20,0,0,1,11,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,21,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,1,1,1,0,0,0,1,49,14,13,100,102,0,0,1,8,0,0,4,1
1,0,0,0,0,0,0,0,1,0,1,5,510,267,0,0,1,10,0,0,0,1
1,1,1,1,0,0,0,0,1,17,9,20,211,226,0,0,1,8,0,0,0,1
1,1,0,0,0,0,0,0,0,17,20,36,64,80,0,0,1,16,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,5,0,0,0,0
1,1,1,1,1,0,1,0,1,10,1,7,16,22,0,0,1,10,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
1,1,1,1,0,0,1,0,1,0,3,7,6,35,0,0,1,8,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,17,0,0,0,0
1,1,1,1,0,1,1,1,1,305,16,18,283,290,0,0,1,9,0,0,0,1
1,1,0,0,0,0,0,0,1,3,1,8,6,3,0,0,1,8,0,0,0,1
1,1,1,1,0,0,0,0,1,24,1,18,34,13,0,0,1,13,0,0,0,1
1,1,1,0,0,0,0,0,1,147,39,11,251,69,0,0,1,12,0,0,3,1
0,1,0,1,0,0,0,0,1,6,41,37,78,87,0,0,1,10,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0
1,1,1,1,0,0,0,0,0,14,1,6,146,13,0,0,1,7,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
1,1,1,1,0,0,1,0,1,162,23,22,588,593,0,0,1,13,0,0,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,1,1,1,1,1,0,1,133,30,52,161,231,0,0,1,6,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
1,1,0,1,0,1,0,0,1,10,4,3,21,23,0,0,1,13,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,1,1,1,0,1,0,1,81,13,26,301,331,0,0,1,11,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,0,0,0
1,1,1,1,0,1,1,0,1,30,9,29,269,333,0,0,1,14,0,0,2,1
1,1,1,1,0,0,0,0,1,9,4,10,5,9,0,0,1,15,0,0,0,1
